TTB ID,Permit No.,Serial Number,Completed Date,Fanciful Name,Brand Name,Origin,Origin Desc,Class/Type,Class/Type Desc
'24071001000919',NY-I-21648,24PHA3,03/12/2024,,PASCAL HENRIOT,51,FRANCE,81,TABLE WHITE WINE
'24071001000921',TX-I-1277,241089,03/13/2024,DEMI-SEC,DOMAINE SYLVAIN GAUDRON,51,FRANCE,81,TABLE WHITE WINE
'24071001000925',TX-I-21499,24MZ17,03/12/2024,CLASSIC COLLECTION MERLOT,MÉSZÁROS PÁL,75,HUNGARY,80,TABLE RED WINE
'24071001000928',BW-CA-6555,24MW18,03/12/2024,ESTATE VINEYARD,MARGERUM,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24071001000930',BWN-CA-20291,242007,03/13/2024,,RENDEZ-VOUS WINERY,01,CALIFORNIA,80,TABLE RED WINE
'24071001000931',TX-I-21499,24MZ18,03/12/2024,,MÉSZÁROS PÁL,75,HUNGARY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24071001000938',TX-I-21499,24MZ19,03/12/2024,OHMEROPS,MÉSZÁROS PÁL,75,HUNGARY,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24071001000951',TX-I-21499,24MZ22,03/12/2024,GR ST. AL MESZI KADARKA,MÉSZÁROS PÁL,75,HUNGARY,80,TABLE RED WINE
'24071001000962',TX-I-21499,24MZ23,03/12/2024,CLASSIC COLLETION SYRAH ROSE,MÉSZÁROS PÁL,75,HUNGARY,80A,ROSE WINE
'24071001000965',BWN-TN-21064,240580,03/12/2024,ST. ELMO'S FIRE,FORTY CANNONS,43,TENNESSEE,82,TABLE FLAVORED WINE
'24071001000968',BWN-PA-21066,240002,03/13/2024,,HAWSTONE HOLLOW WINERY,00,AMERICAN,80,TABLE RED WINE
'24071001000999',BW-CA-5855,240005,03/13/2024,THE ILIAD,MINER,01,CALIFORNIA,81,TABLE WHITE WINE
'24071001001000',BW-CA-6165,24PNV1,03/13/2024,,PREMIERE NAPA VALLEY,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24071001001001',BWN-CA-21995,240016,03/13/2024,WINE WIDOW,JULIAN WINERY,01,CALIFORNIA,80,TABLE RED WINE
'24071001001006',BW-CA-5855,240006,03/13/2024,WILD YEAST,MINER,01,CALIFORNIA,81,TABLE WHITE WINE
'24071001001008',BR-NJ-21136,24CH16,03/12/2024,,CHUCKLE HEADS 16,03,NEW JERSEY,902,ALE
'24071001001012',BW-CA-71,240017,03/13/2024,BEAUTOUR,BEAULIEU VINEYARD,01,CALIFORNIA,80,TABLE RED WINE
'24071001001013',BWN-CA-23367,240001,03/13/2024,,MARBESO,01,CALIFORNIA,80,TABLE RED WINE
'24071001001027',BWN-CA-21156,242064,03/13/2024,,THE HIGH TABLE,01,CALIFORNIA,88,DESSERT /PORT/SHERRY/(COOKING) WINE
'24071001001101',BWN-CA-15325,24CCPN,03/13/2024,,FOLK MACHINE,01,CALIFORNIA,80,TABLE RED WINE
'24071001001113',BWN-CA-15325,24DCZN,03/13/2024,,HOBO,01,CALIFORNIA,80,TABLE RED WINE
'24072001000006',BR-OR-21384,240935,03/12/2024,PUB CERVEZA,10 BARREL BREWING,38,OREGON,901,BEER
'24072001000016',FL-I-21710,24312A,03/13/2024,,CHATEAU CANON CHAIGNEAU,51,FRANCE,80,TABLE RED WINE
'24072001000023',BR-MI-ORE-15000,240006,03/12/2024,,ORE DOCK PORTER,06,MICHIGAN,905,PORTER
'24072001000025',BWN-TX-21477,240051,03/13/2024,TEXCLIPSE RED,UNTAMED WINE ESTATES,44,TEXAS,80,TABLE RED WINE
'24072001000026',MA-I-15160,240301,03/13/2024,,IL MONTICELLO,50,ITALY,81,TABLE WHITE WINE
'24072001000027',MA-I-15160,240302,03/13/2024,RUPESTRO,IL MONTICELLO,50,ITALY,80,TABLE RED WINE
'24072001000028',MA-I-15160,240303,03/13/2024,SERASUOLO,IL MONTICELLO,50,ITALY,80A,ROSE WINE
'24072001000032',PA-I-21199,24T005,03/13/2024,EXTRA DRY,ALLINI,50,ITALY,84,SPARKLING WINE/CHAMPAGNE
'24072001000258',OH-I-21089,242401,03/13/2024,,LE CAMARINE,50,ITALY,80,TABLE RED WINE
'24072001000260',BR-SD-21030,242084,03/12/2024,PETAL,SAWYER BREWING CO,42,SOUTH DAKOTA,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'24072001000261',BR-NY-21403,241248,03/13/2024,"MERICA LOLLIPOP",LIQUID LOLLIPOP,02,NEW YORK,906,MALT BEVERAGES SPECIALITIES - FLAVORED
'24072001000262',NY-I-21212,24PTCB,03/13/2024,PETIT CHEVAL BLANC,CHATEAU CHEVAL BLANC,51,FRANCE,81,TABLE WHITE WINE
'24072001000263',OH-I-21089,242402,03/13/2024,,LE CAMARINE,50,ITALY,80,TABLE RED WINE
'24073001000073',BR-NJ-21082,240018,03/13/2024,,IRISH STOUT,03,NEW JERSEY,902,ALE
'24073001000585',BR-FL-21314,240275,03/13/2024,IRIE PILS 2024,TRIPPING ANIMALS BREWING,16,FLORIDA,901,BEER
'24073001000611',BR-FL-21314,240278,03/13/2024,IRIE JUNGLE 24,TRIPPING ANIMALS BREWING,16,FLORIDA,902,ALE
